Disparado?;Jornada;Activity name / Taxonomia;Canal;Data de Disparo;Data Fim;Safra;BU;Parceiro;SIGLA;Segmento;SIGLA;Subgrupos;Base Total;Base Acionável;% Otimização de base;Etapa de aquisição;Ordem de disparo;Perfil de Crédito;Produto;Oferta;Promocional;SIGLA;Oferta 2;Promocional 2;Custo Unitário Oferta;Custo Total da Oferta;Custo unitário do canal;Custo total canal;Taxa de Entrega;Taxa de Abertura ;Taxa de Clique;Taxa de Proposta;Taxa de Aprovação;Taxa de Finalização;Taxa de Conversão;Custo Total Campanha;CAC;Cartões Gerados;Aprovados;Propostas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_avenida2_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;16754;7114;42,46%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 6,15;42%;N/A;N/A;0,21%;46,67%;26,67%;0,06%;R$ 6,15;R$ 1,54;4;7;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana2-wpp_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;27603;13820;50,07%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 11,95;50%;N/A;N/A;0,07%;60,00%;50,00%;0,04%;R$ 11,95;R$ 2,39;5;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao2-wpp_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;5287;2646;50,05%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 2,29;50%;N/A;N/A;0,08%;0,00%;0,00%;0,00%;R$ 2,29;R$ 0,00;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana2_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;1766;1647;93,26%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,42;93%;N/A;N/A;0,06%;100,00%;100,00%;0,06%;R$ 1,42;R$ 1,42;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa2_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;620;609;98,23%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,53;98%;N/A;N/A;0,16%;100,00%;0,00%;0,00%;R$ 0,53;R$ 0,00;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao2_20251110;E-mail;10/11/2025;12/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;106;105;99,06%;Aquisicao;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,09;99%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,09;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_BP_AQUISICAO_PADRAO_NA_NOV25;afz_car_vis_aqs_email_bsp_aqstoponov5_20251111;E-mail;11/11/2025;12/11/2025;nov/25;B2C;Proprietaria;PROPRI;Base_Proprietaria;BP;N/A;164963;160031;97,01%;Aquisicao;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 138,43;97%;N/A;N/A;0,17%;11,24%;4,49%;0,01%;R$ 138,43;R$ 11,54;12;30;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_srsa_aqsserasanov5_20251111;E-mail;11/11/2025;12/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;4870;4543;93,29%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,93;93%;N/A;N/A;0,37%;70,59%;11,76%;0,04%;R$ 3,93;R$ 1,96;2;12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_neg_aqsrepescagemnov5_20251111;E-mail;11/11/2025;12/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;1230;1203;97,80%;Meio_de_Funil;5;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,04;98%;N/A;N/A;0,67%;50,00%;37,50%;0,25%;R$ 1,04;R$ 0,35;3;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_bpc_aqsbpcnov5_20251111;E-mail;11/11/2025;12/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;60;53;88,33%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,05;88%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,05;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_srsa_aqsserasanov2_20251101;SMS;12/11/2025;12/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;37;23;62,16%;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,47;62%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 1,47;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_bpc_aqsbpcnov2_20251101;SMS;12/11/2025;12/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;0;0;#DIV/0!;Meio_de_Funil;4;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 0,00;#DIV/0!;N/A;N/A;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_srsa_aqsserasanov7_20251111;E-mail;13/11/2025;15/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;4396;4392;99,91%;Meio_de_Funil;5;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,80;100%;N/A;N/A;0,84%;64,86%;21,62%;0,18%;R$ 3,80;R$ 0,47;8;24;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_avenida3_20251113;E-mail;13/11/2025;15/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;15415;12787;82,95%;Aquisicao;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 11,06;83%;N/A;N/A;0,20%;72,00%;40,00%;0,08%;R$ 11,06;R$ 1,11;10;18;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa3_20251113;E-mail;13/11/2025;15/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;24406;20534;84,14%;Aquisicao;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 17,76;84%;N/A;N/A;0,09%;83,33%;72,22%;0,06%;R$ 17,76;R$ 1,37;13;15;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana3_20251113;E-mail;13/11/2025;15/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;29017;22529;77,64%;Aquisicao;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 19,49;78%;N/A;N/A;0,05%;75,00%;50,00%;0,03%;R$ 19,49;R$ 3,25;6;9;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_PROPRI_NGD_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_neg_aqsrepescagemnov7_20251111;E-mail;13/11/2025;15/11/2025;nov/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;520;520;100,00%;Meio_de_Funil;6;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,45;100%;N/A;N/A;1,35%;28,57%;28,57%;0,38%;R$ 0,45;R$ 0,22;2;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao3_20251113;E-mail;13/11/2025;15/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;4472;3505;78,38%;Aquisicao;3;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 3,03;78%;N/A;N/A;0,09%;66,67%;0,00%;0,00%;R$ 3,03;R$ 0,00;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_email_bpc_aqsbpcnov7_20251111;E-mail;13/11/2025;15/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;52;52;100,00%;Meio_de_Funil;5;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,04;100%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,04;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BPC_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_bpc_aqsbpcnov4_20251101;SMS;14/11/2025;14/11/2025;nov/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;0;0;#DIV/0!;Meio_de_Funil;6;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 0,00;#DIV/0!;N/A;N/A;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SERASA_LP_MEIO_DE_FUNIL_PADRAO_NA_NOV25;afz_car_vis_aqs_sms_srsa_aqsserasanov4_20251101;SMS;14/11/2025;14/11/2025;nov/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;30;22;73,33%;Meio_de_Funil;6;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 1,41;73%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 1,41;R$ 0,00;(confirmar);(confirmar);(confirmar);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BLACK_FRIDAY_MEIO_DE_FUNIL_NOV25;afz_car_vis_aqs_wpp_bsp_disparo1_20251117;WhatsApp;17/11/2025;18/11/2025;nov/25;B2C;N/A;N/A;Base_Proprietaria;BP;N/A;1562;1376;88,09%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,420;R$ 577,92;88%;N/A;N/A;6,83%;28,72%;9,57%;0,65%;R$ 577,92;R$ 64,21;9;27;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BLACK_FRIDAY_MEIO_DE_FUNIL_NOV25;afz_car_vis_aqs_sms_bsp_disparo2_20251117;SMS;17/11/2025;18/11/2025;nov/25;B2C;N/A;N/A;Base_Proprietaria;BP;N/A;6675;3193;47,84%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 204,35;48%;N/A;N/A;0,66%;19,05%;9,52%;0,06%;R$ 204,35;R$ 102,18;2;4;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_avenida4_20251117;E-mail;17/11/2025;19/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;15305;12602;82,34%;Aquisicao;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 10,90;82%;N/A;N/A;0,14%;77,78%;44,44%;0,06%;R$ 10,90;R$ 1,36;8;14;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_parana4_20251117;E-mail;17/11/2025;19/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;28977;22338;77,09%;Aquisicao;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 19,32;77%;N/A;N/A;0,04%;70,00%;40,00%;0,02%;R$ 19,32;R$ 4,83;4;7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_boa4_20251117;E-mail;17/11/2025;19/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;23561;19811;84,08%;Aquisicao;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 17,14;84%;N/A;N/A;0,05%;88,89%;77,78%;0,04%;R$ 17,14;R$ 2,45;7;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_superpao4_20251117;E-mail;17/11/2025;19/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;4402;3455;78,49%;Aquisicao;4;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 2,99;78%;N/A;N/A;0,03%;100,00%;100,00%;0,03%;R$ 2,99;R$ 2,99;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BLACK_FRIDAY_MEIO_DE_FUNIL_NOV25;afz_car_vis_aqs_sms_bsp_disparo2.1_20251117;SMS;18/11/2025;20/11/2025;nov/25;B2C;N/A;N/A;Base_Proprietaria;BP;N/A;61;57;93,44%;Meio_de_Funil;2;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 3,65;93%;N/A;N/A;8,77%;0,00%;0,00%;0,00%;R$ 3,65;R$ 0,00;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_BLACK_FRIDAY_MEIO_DE_FUNIL_NOV25;afz_car_vis_aqs_sms_bsp_disparo3_20251124;SMS;24/11/2025;24/11/2025;nov/25;B2C;N/A;N/A;Base_Proprietaria;BP;N/A;6481;3320;51,23%;Meio_de_Funil;3;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 212,48;51%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 212,48;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãocompremais1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;268;218;81,34%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,19;81%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,19;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãosuperpao1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;351;299;85,19%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,26;85%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,26;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoboa1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;2906;2558;88,02%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 2,21;88%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 2,21;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoavenida1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;356;310;87,08%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,27;87%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,27;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoparana1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;1707;917;53,72%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,79;54%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 0,79;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoamigao1(e-mail)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;25511;14448;56,63%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 12,50;57%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 12,50;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãomsg1(phone)_20251124;SMS;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;210560;169377;80,44%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 10.840,13;80%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 10.840,13;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãocompremais1(ambos)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;72469;50553;69,76%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 43,73;70%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 43,73;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãosuperpao1(ambos)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;17239;13214;76,65%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 11,43;77%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 11,43;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoboa1(ambos)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;123875;105344;85,04%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 91,12;85%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 91,12;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoavenida1(ambos)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;104448;77890;74,57%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 67,37;75%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 67,37;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_NA_CRM_AQUISICAO_PADRAO_NA_NOV25;plu_car_vis_aqs_email_nov_tudãoparana1(ambos)_20251124;E-mail;24/11/2025;26/11/2025;nov/25;Plurix;N/A;N/A;CRM;CRM;Novos;21677;13110;60,48%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 11,34;60%;N/A;N/A;0,00%;0,00%;0,00%;#VALOR!;R$ 11,34;R$ 0,00;(aguardando);(aguardando);(aguardando);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
